No.,회계연도,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,정부안금액(천원),국회확정금액(천원)
"292","2026","교육부","사학진흥기금","사학지원계정","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","186,506,000",0
"293","2026","교육부","사학진흥기금","사학지원계정","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","25,783,000",0
"294","2026","교육부","사학진흥기금","청산지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,000",0
"295","2026","교육부","사학진흥기금","청산지원계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","1,000",0
"296","2026","교육부","사학진흥기금","청산지원계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,000",0
"297","2026","교육부","사학진흥기금","청산지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","34,000",0
"298","2026","교육부","사학진흥기금","청산지원계정","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","215,000",0
"299","2026","교육부","사학진흥기금","청산지원계정","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","307,000",0
"300","2026","교육부","영유아특별회계","","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","18,950,000",0
"301","2026","교육부","영유아특별회계","","수입대체경비수입","기타경상이전수입","기타경상이전수입","일반수입","8,436,000",0
"302","2026","교육부","영유아특별회계","","수입대체경비수입","기타이자수입및재산수입","기타재산이자수입","일반수입","287,000",0
"303","2026","교육부","영유아특별회계","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","9,195,662,000",0
"304","2026","교육부","일반회계","","경상이전수입","가산금","가산금","일반수입","10,000",0
"305","2026","교육부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","75,387,000",0
"306","2026","교육부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","80,000",0
"307","2026","교육부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","42,000",0
"308","2026","교육부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","254,000",0
"309","2026","교육부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","114,000",0
"310","2026","교육부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","606,000",0
"311","2026","교육부","일반회계","","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","1,000",0
"312","2026","교육부","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","293,000",0
"313","2026","교육부","일반회계","","수입대체경비수입","면허료및수수료","면허료및수수료","일반수입","5,509,000",0
"314","2026","교육부","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","7,143,000",0
"315","2026","교육부","일반회계","","융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","일반수입","56,000",0
"316","2026","교육부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","303,000",0
"317","2026","교육부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","277,000",0
"318","2026","교육부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","4,511,000",0
"319","2026","교육부","일반회계","","재산수입","전대차관이자수입","기타민간전대차관이자수입","일반수입","1,000",0
"320","2026","교육부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","96,000",0
"321","2026","교육부","일반회계","","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금=>예산간거래)","36,036,000",0
"322","2026","교육부","지역균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","5,255,000",0
"323","2026","교육부","지역균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,059,000",0
"324","2026","국가보훈부","보훈기금","5·18 민주유공자지원자금","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","196,000",0
"325","2026","국가보훈부","보훈기금","5·18 민주유공자지원자금","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","87,000",0
"326","2026","국가보훈부","보훈기금","5·18 민주유공자지원자금","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","167,000",0
"327","2026","국가보훈부","보훈기금","5·18 민주유공자지원자금","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","8,337,000",0
"328","2026","국가보훈부","보훈기금","5·18 민주유공자지원자금","차입금및여유자금회수","정부예금회수","한국은행예치금회수","보전수입","50,000",0
"329","2026","국가보훈부","보훈기금","국가유공자지원자금","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","578,000",0
"330","2026","국가보훈부","보훈기금","국가유공자지원자금","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","23,080,000",0
"331","2026","국가보훈부","보훈기금","국가유공자지원자금","재산수입","관유물대여료","건물대여료","일반수입","40,000",0
"332","2026","국가보훈부","보훈기금","국가유공자지원자금","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,689,000",0
"333","2026","국가보훈부","보훈기금","국가유공자지원자금","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","757,000",0
"334","2026","국가보훈부","보훈기금","국가유공자지원자금","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","118,000,000",0
"335","2026","국가보훈부","보훈기금","국가유공자지원자금","재화및용역판매수입","입장료수입","입장료수입","일반수입","24,610,000",0
"336","2026","국가보훈부","보훈기금","국가유공자지원자금","재화및용역판매수입","잡수입","기타잡수입","일반수입","10,470,000",0
"337","2026","국가보훈부","보훈기금","국가유공자지원자금","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금간거래)","90,000,000",0
"338","2026","국가보훈부","보훈기금","국가유공자지원자금","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","2,250,000",0
"339","2026","국가보훈부","보훈기금","국가유공자지원자금","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금간거래)","9,518,000",0
"340","2026","국가보훈부","보훈기금","국가유공자지원자금","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","168,206,000",0
"341","2026","국가보훈부","보훈기금","국가유공자지원자금","차입금및여유자금회수","정부예금회수","한국은행예치금회수","보전수입","150,000",0
"342","2026","국가보훈부","보훈기금","참전유공자·제대군인지원자금","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","1,395,000",0
"343","2026","국가보훈부","보훈기금","참전유공자·제대군인지원자금","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","154,000",0
"344","2026","국가보훈부","보훈기금","참전유공자·제대군인지원자금","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,434,000",0
"345","2026","국가보훈부","보훈기금","참전유공자·제대군인지원자금","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금간거래)","13,684,000",0
"346","2026","국가보훈부","보훈기금","참전유공자·제대군인지원자금","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","71,042,000",0
"347","2026","국가보훈부","보훈기금","참전유공자·제대군인지원자금","차입금및여유자금회수","정부예금회수","한국은행예치금회수","보전수입","100,000",0
"348","2026","국가보훈부","보훈기금","특수임무유공자지원자금","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","230,000",0
"349","2026","국가보훈부","보훈기금","특수임무유공자지원자금","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","13,000",0
"350","2026","국가보훈부","보훈기금","특수임무유공자지원자금","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","115,000",0
"351","2026","국가보훈부","보훈기금","특수임무유공자지원자금","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","5,773,000",0
"352","2026","국가보훈부","보훈기금","특수임무유공자지원자금","차입금및여유자금회수","정부예금회수","한국은행예치금회수","보전수입","50,000",0
"353","2026","국가보훈부","순국선열애국지사사업기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","133,000",0
"354","2026","국가보훈부","순국선열애국지사사업기금","","경상이전수입","변상금및위약금","변상금","일반수입","58,000",0
"355","2026","국가보훈부","순국선열애국지사사업기금","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","3,379,000",0
"356","2026","국가보훈부","순국선열애국지사사업기금","","재산수입","관유물대여료","건물대여료","일반수입","3,878,000",0
"357","2026","국가보훈부","순국선열애국지사사업기금","","재산수입","관유물대여료","토지대여료","일반수입","146,000",0
"358","2026","국가보훈부","순국선열애국지사사업기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,813,000",0
"359","2026","국가보훈부","순국선열애국지사사업기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","93,754,000",0
"360","2026","국가보훈부","순국선열애국지사사업기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","48,108,000",0
"361","2026","국가보훈부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","39,000",0
"362","2026","국가보훈부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","28,000",0
"363","2026","국가보훈부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","8,652,000",0
"364","2026","국가보훈부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","11,000",0
"365","2026","국가보훈부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","12,000",0
"366","2026","국가보훈부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","28,000",0
"367","2026","국가보훈부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","13,000",0
"368","2026","국가보훈부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","98,000",0
"369","2026","국가보훈부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","66,000",0
"370","2026","국가보훈부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","601,000",0
"371","2026","국가보훈부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","3,000",0
"372","2026","국가보훈부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","362,000",0
"373","2026","국가보훈부","지역균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","101,000",0
"374","2026","국가유산청","국가유산보호기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","5,526,000",0
"375","2026","국가유산청","국가유산보호기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","340,000",0
"376","2026","국가유산청","국가유산보호기금","","재화및용역판매수입","입장료수입","입장료수입","일반수입","5,000,000",0
"377","2026","국가유산청","국가유산보호기금","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","9,338,000",0
"378","2026","국가유산청","국가유산보호기금","","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금간거래)","170,646,000",0
"379","2026","국가유산청","국가유산보호기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","11,735,000",0
"380","2026","국가유산청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","30,000,000",0
"381","2026","국가유산청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","5,000",0
"382","2026","국가유산청","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","457,000",0
"383","2026","국가유산청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","100,000",0
"384","2026","국가유산청","일반회계","","수입대체경비수입","관유물대여료","건물대여료","일반수입","971,000",0
"385","2026","국가유산청","일반회계","","수입대체경비수입","관유물대여료","토지대여료","일반수입","1,730,000",0
"386","2026","국가유산청","일반회계","","수입대체경비수입","입장료수입","입장료수입","일반수입","14,088,000",0
"387","2026","국가유산청","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","200,000",0
"388","2026","국가유산청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","805,000",0
"389","2026","국가유산청","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","13,000",0
"390","2026","국가유산청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","1,439,000",0
"391","2026","국가유산청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,000,000",0
"392","2026","국가유산청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","41,000",0
"393","2026","국가유산청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","100,000",0
"394","2026","국가유산청","지역균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,000",0
"395","2026","국가유산청","지역균형발전특별회계","제주특별자치도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,000",0
"396","2026","국가유산청","지역균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","112,000",0
"397","2026","국가유산청","지역균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","53,000",0
"398","2026","국가인권위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","50,000",0
"399","2026","국가인권위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","5,000",0
"400","2026","국가인권위원회","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000",0
"401","2026","국가인권위원회","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","1,000",0
"402","2026","국가정보원","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","9,219,000",0
"403","2026","국무조정실 및 국무총리비서실","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","277,000",0
"404","2026","국무조정실 및 국무총리비서실","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,000",0
"405","2026","국민권익위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","701,000",0
"406","2026","국민권익위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","120,000",0
"407","2026","국민권익위원회","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","33,000",0
"408","2026","국방부","국방·군사시설이전특별회계","","관유물매각대","고정자산매각대","건물매각대","일반수입","377,000",0
"409","2026","국방부","국방·군사시설이전특별회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","313,100,000",0
"410","2026","국방부","국방·군사시설이전특별회계","","수입대체경비수입","기타경상이전수입","기타경상이전수입","일반수입","175,000",0
"411","2026","국방부","국방·군사시설이전특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","60,000",0
"412","2026","국방부","국방·군사시설이전특별회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","193,310,000",0
"413","2026","국방부","국방·군사시설이전특별회계","","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금=>예산간거래)","23,368,000",0
"414","2026","국방부","군인복지기금","복지계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,602,000",0
"415","2026","국방부","군인복지기금","복지계정","경상이전수입","변상금및위약금","변상금","일반수입","36,000",0
"416","2026","국방부","군인복지기금","복지계정","경상이전수입","변상금및위약금","위약금","일반수입","105,000",0
"417","2026","국방부","군인복지기금","복지계정","재산수입","관유물대여료","건물대여료","일반수입","21,816,000",0
"418","2026","국방부","군인복지기금","복지계정","재산수입","관유물대여료","토지대여료","일반수입","125,000",0
"419","2026","국방부","군인복지기금","복지계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,029,000",0
"420","2026","국방부","군인복지기금","복지계정","재화및용역판매수입","입장료수입","입장료수입","일반수입","128,826,000",0
"421","2026","국방부","군인복지기금","복지계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","381,753,000",0
"422","2026","국방부","군인복지기금","복지계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금간거래)","60,000,000",0
"423","2026","국방부","군인복지기금","복지계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","902,000",0
"424","2026","국방부","군인복지기금","복지계정","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","29,731,000",0
"425","2026","국방부","군인복지기금","복지계정","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","70,296,000",0
"426","2026","국방부","군인복지기금","주거지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,200,000",0
"427","2026","국방부","군인복지기금","주거지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,651,000",0
"428","2026","국방부","군인복지기금","주거지원계정","정부내부수입및기타","예수금","기타민간예수금","보전수입","144,000,000",0
"429","2026","국방부","군인복지기금","주거지원계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","52,956,000",0
"430","2026","국방부","군인복지기금","주거지원계정","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","40,000,000",0
"431","2026","국방부","군인복지기금","학자금대부계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","27,182,000",0
"432","2026","국방부","군인복지기금","학자금대부계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","276,000",0
"433","2026","국방부","군인복지기금","학자금대부계정","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","7,801,000",0
"434","2026","국방부","군인연금기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","19,948,000",0
"435","2026","국방부","군인연금기금","","경상이전수입","연금수입","연금기여금","일반수입","785,147,000",0
"436","2026","국방부","군인연금기금","","재산수입","관유물대여료","건물대여료","일반수입","3,974,000",0
"437","2026","국방부","군인연금기금","","재산수입","관유물대여료","토지대여료","일반수입","176,000",0
"438","2026","국방부","군인연금기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","30,894,000",0
"439","2026","국방부","군인연금기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","4,109,544,000",0
"440","2026","국방부","군인연금기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","150,000,000",0
"441","2026","국방부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","233,605,000",0
"442","2026","국방부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","81,000",0
"443","2026","국방부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","4,000",0
"444","2026","국방부","일반회계","","경상이전수입","벌금,몰수금및과태료","몰수금및추징금","일반수입","58,000",0
"445","2026","국방부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","5,217,000",0
"446","2026","국방부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","39,000",0
"447","2026","국방부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","3,402,000",0
"448","2026","국방부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","41,409,000",0
"449","2026","국방부","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","4,179,000",0
"450","2026","국방부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","3,013,000",0
"451","2026","국방부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","1,628,000",0
"452","2026","국방부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","5,634,000",0
"453","2026","국방부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,875,000",0
"454","2026","국방부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","839,000",0
"455","2026","국방부","일반회계","","재화및용역판매수입","병원수입","병원수입","일반수입","18,624,000",0
"456","2026","국방부","일반회계","","재화및용역판매수입","입학금및수업료","수업료","일반수입","598,000",0
"457","2026","국방부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","51,849,000",0
"458","2026","국방부","일반회계","","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","2,418,000",0
"459","2026","국방부","일반회계","","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금=>예산간거래)","7,310,000",0
"460","2026","국방부","주한미군기지이전특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","45,000",0
"461","2026","국방부","주한미군기지이전특별회계","","경상이전수입","변상금및위약금","변상금","일반수입","229,000",0
"462","2026","국방부","주한미군기지이전특별회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","32,955,000",0
"463","2026","국방부","주한미군기지이전특별회계","","재산수입","관유물대여료","토지대여료","일반수입","561,000",0
"464","2026","국방부","주한미군기지이전특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000",0
"465","2026","국방부","주한미군기지이전특별회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","582,000",0
"466","2026","국방부","주한미군기지이전특별회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","323,895,000",0
"467","2026","국세청","일반회계","","경상이전수입","가산금","가산금","일반수입","187,590,000",0
"468","2026","국세청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","37,349,000",0
"469","2026","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","32,474,000",0
"470","2026","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","53,353,000",0
"471","2026","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","63,000",0
"472","2026","국세청","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","5,000",0
"473","2026","국세청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","50,000",0
"474","2026","국세청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","70,000",0
"475","2026","국세청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","13,000",0
"476","2026","국세청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","58,000",0
"477","2026","국토교통부","교통시설특별회계","공항계정","경상이전수입","가산금","가산금","일반수입","4,000",0
"478","2026","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","4,380,000",0
"479","2026","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","10,393,000",0
"480","2026","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","2,581,000",0
"481","2026","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","415,000",0
"482","2026","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","변상금","일반수입","876,000",0
"483","2026","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","위약금","일반수입","98,000",0
"484","2026","국토교통부","교통시설특별회계","공항계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","63,000",0
"485","2026","국토교통부","교통시설특별회계","공항계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","465,000",0
"486","2026","국토교통부","교통시설특별회계","공항계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","97,546,000",0
"487","2026","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","건물대여료","일반수입","1,249,000",0
"488","2026","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","기타관유물대여료","일반수입","957,000",0
"489","2026","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","토지대여료","일반수입","4,389,000",0
"490","2026","국토교통부","교통시설특별회계","공항계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","204,000",0
"491","2026","국토교통부","교통시설특별회계","공항계정","재산수입","정부출자수입","정부출자수입","일반수입","225,896,000",0
"492","2026","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","735,000",0
"493","2026","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","303,000",0
"494","2026","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","89,236,000",0
"495","2026","국토교통부","교통시설특별회계","공항계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","972,595,000",0
"496","2026","국토교통부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","104,141,000",0
"497","2026","국토교통부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","159,000",0
"498","2026","국토교통부","교통시설특별회계","교통체계관리계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","166,302,000",0
"499","2026","국토교통부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","6,737,000",0
"500","2026","국토교통부","교통시설특별회계","교통체계관리계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","1,618,814,000",0
"501","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","일반수입","977,000",0
"502","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","29,063,000",0
"503","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","46,000",0
"504","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","2,000",0
"505","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","23,003,000",0
"506","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","6,000",0
"507","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","일반수입","1,141,000",0
"508","2026","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","일반수입","1,153,000",0
"509","2026","국토교통부","교통시설특별회계","도로계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","224,000",0
"510","2026","국토교통부","교통시설특별회계","도로계정","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","25,000",0
"511","2026","국토교통부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","23,800,000",0
"512","2026","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","건물대여료","일반수입","21,000",0
"513","2026","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","기타관유물대여료","일반수입","50,000",0
"514","2026","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","일반수입","17,609,000",0
"515","2026","국토교통부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,213,000",0
"516","2026","국토교통부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","일반수입","71,871,000",0
"517","2026","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","384,000",0
"518","2026","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","1,787,000",0
"519","2026","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","6,364,507,000",0
"520","2026","국토교통부","교통시설특별회계","철도계정","경상이전수입","가산금","가산금","일반수입","143,000",0
"521","2026","국토교통부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,079,195,000",0
"522","2026","국토교통부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","일반수입","251,000",0
"523","2026","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","건물매각대","일반수입","797,000",0
"524","2026","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","341,000",0
